Datetime,Open,High,Low,Close,Volume
2022-10-25 13:00:00,0.99534,0.99646,0.99507,0.99643,0
2022-10-25 14:00:00,0.99642,0.99696,0.99556,0.9959,0
2022-10-25 15:00:00,0.99589,0.99679,0.99582,0.99666,0
2022-10-25 16:00:00,0.99665,0.99695,0.99625,0.99646,0
2022-10-25 17:00:00,0.99646,0.99667,0.99641,0.99661,0
2022-10-25 18:00:00,0.99659,0.9966,0.99552,0.996,0
2022-10-25 19:00:00,0.99599,0.99649,0.99572,0.99616,0
2022-10-25 20:00:00,0.99617,0.99673,0.99434,0.99471,0
2022-10-25 21:00:00,0.9947,0.99577,0.99449,0.99473,0
2022-10-25 22:00:00,0.99474,0.99541,0.99465,0.99521,0
2022-10-25 23:00:00,0.9952,0.99608,0.99515,0.99571,0
2022-10-26 00:00:00,0.9957,0.99597,0.99508,0.99545,0
2022-10-26 01:00:00,0.99545,0.99708,0.99515,0.99621,0
2022-10-26 02:00:00,0.99619,0.99849,0.99605,0.99825,0
2022-10-26 03:00:00,0.99829,1.00345,0.99735,1.00329,0
2022-10-26 04:00:00,1.0033,1.00453,1.00154,1.0038,0
2022-10-26 05:00:00,1.00379,1.00476,1.00187,1.00258,0
2022-10-26 06:00:00,1.00259,1.00313,1.00087,1.00229,0
2022-10-26 07:00:00,1.00228,1.00325,1.00131,1.00213,0
2022-10-26 08:00:00,1.00211,1.00285,0.99955,1.00043,0
2022-10-26 09:00:00,1.00041,1.00315,1.00016,1.00133,0
2022-10-26 10:00:00,1.00133,1.00499,1.00131,1.00478,0
2022-10-26 11:00:00,1.00478,1.0081,1.00429,1.00677,0
2022-10-26 12:00:00,1.00677,1.00836,1.00609,1.00763,0
2022-10-26 13:00:00,1.00762,1.0083,1.00669,1.00797,0
2022-10-26 14:00:00,1.00797,1.00885,1.00744,1.00813,0
2022-10-26 15:00:00,1.00812,1.00819,1.00755,1.00814,0
2022-10-26 16:00:00,1.00814,1.0085,1.00783,1.00785,0
2022-10-26 17:00:00,1.00771,1.00877,1.0072,1.00809,0
2022-10-26 18:00:00,1.00808,1.00834,1.00746,1.00798,0
2022-10-26 19:00:00,1.00799,1.00934,1.0079,1.00932,0
2022-10-26 20:00:00,1.00932,1.00934,1.00744,1.00783,0
2022-10-26 21:00:00,1.00783,1.00842,1.00741,1.00756,0
2022-10-26 22:00:00,1.00755,1.00755,1.00617,1.00666,0
2022-10-26 23:00:00,1.00667,1.00732,1.00661,1.00694,0
2022-10-27 00:00:00,1.00692,1.00742,1.00636,1.00705,0
2022-10-27 01:00:00,1.00707,1.00836,1.007,1.00765,0
2022-10-27 02:00:00,1.00766,1.00805,1.00543,1.00568,0
2022-10-27 03:00:00,1.00567,1.007,1.00545,1.00663,0
2022-10-27 04:00:00,1.00663,1.00777,1.00575,1.006,0
2022-10-27 05:00:00,1.00601,1.00626,1.00304,1.0038,0
2022-10-27 06:00:00,1.00383,1.00461,1.00293,1.00358,0
2022-10-27 07:00:00,1.00357,1.00502,1.00281,1.00497,0
2022-10-27 08:00:00,1.00496,1.00512,0.99853,1.0006,0
2022-10-27 09:00:00,1.00063,1.00299,0.99723,1.00055,0
2022-10-27 10:00:00,1.00056,1.00436,0.99885,0.9998,0
2022-10-27 11:00:00,0.99979,1.00114,0.99775,0.99838,0
2022-10-27 12:00:00,0.99838,0.999,0.99702,0.99776,0
2022-10-27 13:00:00,0.99778,0.99956,0.9971,0.99715,0
2022-10-27 14:00:00,0.99715,0.99737,0.99575,0.99627,0
2022-10-27 15:00:00,0.99626,0.99725,0.9959,0.99708,0
2022-10-27 16:00:00,0.99708,0.99722,0.996,0.99635,0
2022-10-27 17:00:00,0.99635,0.99657,0.9961,0.99651,0
2022-10-27 18:00:00,0.99651,0.9972,0.99634,0.9971,0
2022-10-27 19:00:00,0.9971,0.99719,0.99663,0.99668,0
2022-10-27 20:00:00,0.99668,0.9969,0.99578,0.99664,0
2022-10-27 21:00:00,0.99667,0.9996,0.99641,0.99952,0
2022-10-27 22:00:00,0.99952,0.9998,0.99813,0.99883,0
2022-10-27 23:00:00,0.99884,0.99925,0.99798,0.99922,0
2022-10-28 00:00:00,0.99921,0.99925,0.99815,0.99849,0
2022-10-28 01:00:00,0.99849,0.99909,0.99731,0.99737,0
2022-10-28 02:00:00,0.99734,0.99808,0.99631,0.99677,0
2022-10-28 03:00:00,0.99677,0.99767,0.99377,0.99451,0
2022-10-28 04:00:00,0.99457,0.9953,0.99265,0.99409,0
2022-10-28 05:00:00,0.99412,0.99646,0.99412,0.99534,0
2022-10-28 06:00:00,0.99534,0.99566,0.99352,0.99474,0
2022-10-28 07:00:00,0.99472,0.99755,0.99388,0.99539,0
2022-10-28 08:00:00,0.99537,0.9973,0.99359,0.99691,0
2022-10-28 09:00:00,0.99691,0.99898,0.99655,0.9969,0
2022-10-28 10:00:00,0.99691,0.99823,0.99388,0.99505,0
2022-10-28 11:00:00,0.99506,0.99529,0.99303,0.99335,0
2022-10-28 12:00:00,0.99335,0.9939,0.99286,0.99382,0
2022-10-28 13:00:00,0.99384,0.99492,0.9934,0.99381,0
2022-10-28 14:00:00,0.99381,0.99571,0.99375,0.99556,0
2022-10-28 15:00:00,0.99556,0.99661,0.99523,0.9966,0
2022-10-28 16:00:00,0.99659,0.99675,0.99595,0.99631,0
2022-10-31 00:00:00,0.99605,0.99616,0.99441,0.99479,0
2022-10-31 01:00:00,0.99477,0.99531,0.9938,0.9952,0
2022-10-31 02:00:00,0.99519,0.99545,0.9928,0.99296,0
2022-10-31 03:00:00,0.99291,0.99333,0.9914,0.99229,0
2022-10-31 04:00:00,0.99228,0.99487,0.99211,0.99461,0
2022-10-31 05:00:00,0.99463,0.99464,0.99272,0.99324,0
2022-10-31 06:00:00,0.99324,0.99391,0.99243,0.99361,0
2022-10-31 07:00:00,0.99362,0.99365,0.99072,0.99089,0
2022-10-31 08:00:00,0.99086,0.99154,0.98882,0.98897,0
2022-10-31 09:00:00,0.98898,0.99079,0.98804,0.98895,0
2022-10-31 10:00:00,0.98896,0.98951,0.98728,0.98828,0
2022-10-31 11:00:00,0.98825,0.98898,0.98751,0.98752,0
2022-10-31 12:00:00,0.98754,0.98871,0.9873,0.98867,0
2022-10-31 13:00:00,0.98866,0.98957,0.98813,0.9888,0
2022-10-31 14:00:00,0.9888,0.98883,0.98766,0.98827,0
2022-10-31 15:00:00,0.98829,0.98841,0.98796,0.98802,0
2022-10-31 16:00:00,0.98801,0.9885,0.98717,0.98821,0
2022-10-31 17:00:00,0.98823,0.98853,0.98807,0.98842,0
2022-10-31 18:00:00,0.98842,0.98875,0.98827,0.98856,0
2022-10-31 19:00:00,0.98856,0.98901,0.98822,0.98853,0
2022-10-31 20:00:00,0.98851,0.98996,0.98841,0.98947,0
2022-10-31 21:00:00,0.98948,0.9908,0.98927,0.99063,0
2022-10-31 22:00:00,0.99063,0.99076,0.98944,0.99032,0
2022-10-31 23:00:00,0.99034,0.99076,0.98993,0.99049,0
2022-11-01 00:00:00,0.9905,0.99277,0.99042,0.99247,0
2022-11-01 01:00:00,0.99247,0.99384,0.99214,0.9933,0
2022-11-01 02:00:00,0.99331,0.99333,0.99086,0.99302,0
2022-11-01 03:00:00,0.99297,0.99477,0.99209,0.99224,0
2022-11-01 04:00:00,0.99227,0.99352,0.9915,0.99337,0
2022-11-01 05:00:00,0.99337,0.99415,0.99232,0.99363,0
2022-11-01 06:00:00,0.99364,0.99424,0.99259,0.99343,0
2022-11-01 07:00:00,0.99343,0.99478,0.99342,0.99406,0
2022-11-01 08:00:00,0.99409,0.99539,0.99295,0.99356,0
2022-11-01 09:00:00,0.99359,0.99369,0.98587,0.98688,0
2022-11-01 10:00:00,0.98687,0.98852,0.98608,0.987,0
2022-11-01 11:00:00,0.987,0.99096,0.98527,0.9861,0
2022-11-01 12:00:00,0.98611,0.98826,0.98578,0.98818,0
2022-11-01 13:00:00,0.98817,0.98859,0.98766,0.98825,0
2022-11-01 14:00:00,0.98824,0.98836,0.98738,0.98776,0
2022-11-01 15:00:00,0.98775,0.98796,0.98727,0.98738,0
2022-11-01 16:00:00,0.98719,0.98794,0.98719,0.98746,0
2022-11-01 17:00:00,0.98747,0.98796,0.98695,0.9874,0
2022-11-01 18:00:00,0.98739,0.9879,0.98718,0.98772,0
2022-11-01 19:00:00,0.98772,0.98876,0.98743,0.98872,0
2022-11-01 20:00:00,0.98872,0.98889,0.98812,0.98879,0
2022-11-01 21:00:00,0.98878,0.98963,0.98787,0.98937,0
2022-11-01 22:00:00,0.98938,0.98996,0.98915,0.98928,0
2022-11-01 23:00:00,0.98931,0.98937,0.98793,0.98841,0
2022-11-02 00:00:00,0.98841,0.98928,0.98831,0.98874,0
2022-11-02 01:00:00,0.98876,0.98894,0.98783,0.98825,0
2022-11-02 02:00:00,0.98824,0.98855,0.98709,0.98842,0
2022-11-02 03:00:00,0.98842,0.99067,0.9879,0.98999,0
2022-11-02 04:00:00,0.98999,0.99054,0.98864,0.99048,0
2022-11-02 05:00:00,0.99049,0.99118,0.98942,0.99012,0
2022-11-02 06:00:00,0.99014,0.99055,0.98867,0.98976,0
2022-11-02 07:00:00,0.98976,0.99077,0.98842,0.99059,0
2022-11-02 08:00:00,0.99061,0.9915,0.98879,0.98941,0
2022-11-02 09:00:00,0.98942,0.98943,0.98722,0.98733,0
2022-11-02 10:00:00,0.98735,0.9886,0.98641,0.98742,0
2022-11-02 11:00:00,0.98744,0.98763,0.98586,0.98673,0
2022-11-02 12:00:00,0.98672,0.98915,0.98587,0.98798,0
2022-11-02 13:00:00,0.98802,0.99757,0.98731,0.98847,0
2022-11-02 14:00:00,0.98845,0.99047,0.98224,0.98285,0
2022-11-02 15:00:00,0.98285,0.98312,0.98129,0.98145,0
2022-11-02 16:00:00,0.98139,0.9818,0.98131,0.98155,0
2022-11-02 17:00:00,0.98149,0.98317,0.98122,0.98146,0
2022-11-02 18:00:00,0.98146,0.98181,0.98098,0.98138,0
2022-11-02 19:00:00,0.98141,0.98225,0.98098,0.98208,0
2022-11-02 20:00:00,0.98207,0.98394,0.98198,0.98309,0
2022-11-02 21:00:00,0.98307,0.98391,0.98261,0.98271,0
2022-11-02 22:00:00,0.9827,0.98331,0.98241,0.9829,0
2022-11-02 23:00:00,0.9829,0.9836,0.98275,0.98345,0
2022-11-03 00:00:00,0.98346,0.98359,0.98242,0.98262,0
2022-11-03 01:00:00,0.9826,0.9826,0.98097,0.98114,0
2022-11-03 02:00:00,0.98114,0.98132,0.97729,0.97836,0
2022-11-03 03:00:00,0.97835,0.979,0.97608,0.97673,0
2022-11-03 04:00:00,0.97676,0.97702,0.97475,0.97532,0
2022-11-03 05:00:00,0.97532,0.97563,0.97299,0.9741,0
2022-11-03 06:00:00,0.97447,0.97513,0.97355,0.97392,0
2022-11-03 07:00:00,0.97393,0.97634,0.97326,0.97407,0
2022-11-03 08:00:00,0.97407,0.97614,0.9735,0.97443,0
2022-11-03 09:00:00,0.97454,0.97946,0.97424,0.97854,0
2022-11-03 10:00:00,0.97853,0.97872,0.9753,0.97579,0
2022-11-03 11:00:00,0.97579,0.97694,0.97453,0.97479,0
2022-11-03 12:00:00,0.97475,0.97539,0.97442,0.9747,0
2022-11-03 13:00:00,0.97469,0.97564,0.97423,0.97534,0
2022-11-03 14:00:00,0.97536,0.97614,0.97486,0.97512,0
2022-11-03 15:00:00,0.97517,0.9752,0.97466,0.97468,0
2022-11-03 16:00:00,0.97468,0.97505,0.97464,0.97488,0
2022-11-03 17:00:00,0.97483,0.9755,0.97424,0.9751,0
2022-11-03 18:00:00,0.97509,0.97517,0.97469,0.97488,0
2022-11-03 19:00:00,0.97491,0.97599,0.97472,0.97526,0
2022-11-03 20:00:00,0.97527,0.97664,0.97481,0.97636,0
2022-11-03 21:00:00,0.97636,0.97711,0.97601,0.97665,0
2022-11-03 22:00:00,0.97667,0.97736,0.97663,0.9773,0
2022-11-03 23:00:00,0.97729,0.97883,0.97723,0.97861,0
2022-11-04 00:00:00,0.97863,0.97906,0.97751,0.97752,0
2022-11-04 01:00:00,0.97751,0.97964,0.97724,0.97801,0
2022-11-04 02:00:00,0.97802,0.97856,0.97568,0.97637,0
2022-11-04 03:00:00,0.97638,0.97834,0.97638,0.97734,0
2022-11-04 04:00:00,0.97738,0.97907,0.97715,0.97752,0
2022-11-04 05:00:00,0.97753,0.97961,0.97731,0.97917,0
2022-11-04 06:00:00,0.97916,0.98115,0.9785,0.97968,0
2022-11-04 07:00:00,0.97968,0.98509,0.9751,0.98473,0
2022-11-04 08:00:00,0.98469,0.98814,0.98394,0.98664,0
2022-11-04 09:00:00,0.98664,0.99404,0.98602,0.9929,0
2022-11-04 10:00:00,0.99291,0.99334,0.9887,0.98951,0
2022-11-04 11:00:00,0.98951,0.99169,0.98875,0.99148,0
2022-11-04 12:00:00,0.99149,0.99275,0.99132,0.99231,0
2022-11-04 13:00:00,0.99229,0.99492,0.99145,0.99483,0
2022-11-04 14:00:00,0.99484,0.99664,0.99442,0.99605,0
2022-11-04 15:00:00,0.99605,0.99635,0.99547,0.9956,0
2022-11-07 00:00:00,0.99389,0.99553,0.99378,0.99442,0
2022-11-07 01:00:00,0.9944,0.99484,0.99388,0.99398,0
2022-11-07 02:00:00,0.99403,0.99472,0.99239,0.99278,0
2022-11-07 03:00:00,0.99277,0.99898,0.99245,0.99864,0
2022-11-07 04:00:00,0.99862,1.0007,0.99805,0.99853,0
2022-11-07 05:00:00,0.99854,0.99952,0.99794,0.99815,0
2022-11-07 06:00:00,0.99815,0.99894,0.99747,0.9981,0
2022-11-07 07:00:00,0.9981,0.99877,0.99657,0.99871,0
2022-11-07 08:00:00,0.99874,0.99981,0.99755,0.99938,0
2022-11-07 09:00:00,0.99939,1.00058,0.99808,0.99864,0
2022-11-07 10:00:00,0.99886,1.00023,0.9981,1.00008,0
2022-11-07 11:00:00,1.00009,1.00025,0.99883,0.99966,0
2022-11-07 12:00:00,0.99966,1.00265,0.99937,1.00217,0
2022-11-07 13:00:00,1.00216,1.00313,1.00192,1.00307,0
2022-11-07 14:00:00,1.00308,1.0034,1.0025,1.00263,0
2022-11-07 15:00:00,1.00265,1.00311,1.00186,1.00203,0
2022-11-07 16:00:00,1.00203,1.00247,1.0018,1.00182,0
2022-11-07 17:00:00,1.00184,1.00196,1.00144,1.00175,0
2022-11-07 18:00:00,1.00177,1.00219,1.00151,1.00173,0
2022-11-07 19:00:00,1.00172,1.00308,1.00151,1.00271,0
2022-11-07 20:00:00,1.00273,1.00276,1.00108,1.00138,0
2022-11-07 21:00:00,1.00138,1.00156,1.00068,1.00074,0
2022-11-07 22:00:00,1.00075,1.00147,1.00062,1.00132,0
2022-11-07 23:00:00,1.00133,1.00144,1.00034,1.00057,0
2022-11-08 00:00:00,1.00058,1.00073,0.99952,0.99953,0
2022-11-08 01:00:00,0.99956,1.00076,0.99953,0.99989,0
2022-11-08 02:00:00,0.99991,1.00043,0.99869,0.99992,0
2022-11-08 03:00:00,0.99993,1.00054,0.99785,0.99824,0
2022-11-08 04:00:00,0.99825,1.00034,0.99715,1.00032,0
2022-11-08 05:00:00,1.00034,1.00047,0.99929,0.99945,0
2022-11-08 06:00:00,0.99944,1.00096,0.99895,0.99981,0
2022-11-08 07:00:00,0.99982,1.00015,0.99851,0.99935,0
2022-11-08 08:00:00,0.99937,1.00045,0.99915,0.99993,0
2022-11-08 09:00:00,0.99993,1.00124,0.99984,1.00112,0
2022-11-08 10:00:00,1.0011,1.0073,1.00105,1.00659,0
2022-11-08 11:00:00,1.00662,1.0094,1.00602,1.00873,0
2022-11-08 12:00:00,1.00873,1.00937,1.00795,1.00882,0
2022-11-08 13:00:00,1.00881,1.00963,1.00606,1.00672,0
2022-11-08 14:00:00,1.00671,1.00768,1.00539,1.00725,0
2022-11-08 15:00:00,1.00724,1.00827,1.00693,1.00714,0
2022-11-08 16:00:00,1.00712,1.00762,1.00694,1.00708,0
2022-11-08 17:00:00,1.00707,1.00753,1.00707,1.00732,0
2022-11-08 18:00:00,1.0073,1.00848,1.00717,1.00804,0
2022-11-08 19:00:00,1.00804,1.00804,1.00616,1.00636,0
2022-11-08 20:00:00,1.00638,1.0073,1.0059,1.00628,0
2022-11-08 21:00:00,1.00627,1.00829,1.00627,1.00813,0
2022-11-08 22:00:00,1.00813,1.0088,1.00699,1.00716,0
2022-11-08 23:00:00,1.00715,1.00729,1.00644,1.00691,0
2022-11-09 00:00:00,1.00693,1.0073,1.00634,1.00682,0
2022-11-09 01:00:00,1.00682,1.00702,1.0056,1.00585,0
2022-11-09 02:00:00,1.00586,1.00714,1.00585,1.00642,0
2022-11-09 03:00:00,1.00643,1.00852,1.00629,1.00692,0
2022-11-09 04:00:00,1.00693,1.00709,1.00401,1.00468,0
2022-11-09 05:00:00,1.00467,1.00533,1.00338,1.00455,0
2022-11-09 06:00:00,1.00454,1.00643,1.00452,1.0054,0
2022-11-09 07:00:00,1.0054,1.00565,1.00405,1.00496,0
2022-11-09 08:00:00,1.00494,1.00503,1.00225,1.00283,0
2022-11-09 09:00:00,1.00289,1.00408,1.00108,1.0018,0
2022-11-09 10:00:00,1.00181,1.00861,1.0012,1.00277,0
2022-11-09 11:00:00,1.00276,1.00526,1.00275,1.00363,0
2022-11-09 12:00:00,1.00362,1.00425,1.00222,1.00268,0
2022-11-09 13:00:00,1.0027,1.00309,1.00032,1.00123,0
2022-11-09 14:00:00,1.0012,1.00146,0.99927,1.00024,0
2022-11-09 15:00:00,1.00024,1.00153,1.00013,1.00099,0
2022-11-09 16:00:00,1.001,1.00157,1.0007,1.00091,0
2022-11-09 17:00:00,1.00091,1.00126,1.00076,1.00119,0
2022-11-09 18:00:00,1.00118,1.00204,1.00089,1.0019,0
2022-11-09 19:00:00,1.0019,1.00269,1.00151,1.00208,0
2022-11-09 20:00:00,1.00209,1.00289,1.00186,1.00235,0
2022-11-09 21:00:00,1.00236,1.00247,1.00101,1.00167,0
2022-11-09 22:00:00,1.00166,1.0029,1.00149,1.0026,0
2022-11-09 23:00:00,1.00262,1.0029,1.00231,1.00286,0
2022-11-10 00:00:00,1.00286,1.00382,1.00258,1.00343,0
2022-11-10 01:00:00,1.00344,1.00428,1.00285,1.00317,0
2022-11-10 02:00:00,1.00315,1.00315,0.99962,0.99976,0
2022-11-10 03:00:00,0.99974,1.00139,0.99861,0.9991,0
2022-11-10 04:00:00,0.9991,0.99915,0.99593,0.99608,0
2022-11-10 05:00:00,0.9961,0.99691,0.99362,0.99549,0
2022-11-10 06:00:00,0.9955,0.99573,0.99354,0.99441,0
2022-11-10 07:00:00,0.99444,0.99515,0.99413,0.99491,0
2022-11-10 08:00:00,0.99488,1.01596,0.99422,1.01223,0
2022-11-10 09:00:00,1.01227,1.01676,1.01098,1.01638,0
2022-11-10 10:00:00,1.0164,1.01851,1.01419,1.01809,0
2022-11-10 11:00:00,1.0181,1.01811,1.01472,1.01744,0
2022-11-10 12:00:00,1.01745,1.01757,1.01283,1.01424,0
2022-11-10 13:00:00,1.01423,1.01616,1.01423,1.0158,0
2022-11-10 14:00:00,1.01579,1.01819,1.01568,1.01811,0
2022-11-10 15:00:00,1.01812,1.01973,1.01779,1.01965,0
2022-11-10 16:00:00,1.01968,1.02218,1.01949,1.0208,0
2022-11-10 17:00:00,1.02033,1.02055,1.01952,1.01958,0
2022-11-10 18:00:00,1.01976,1.02041,1.01883,1.01914,0
2022-11-10 19:00:00,1.01915,1.01963,1.01756,1.01848,0
2022-11-10 20:00:00,1.01851,1.019,1.0163,1.01662,0
2022-11-10 21:00:00,1.0166,1.0198,1.0166,1.01941,0
2022-11-10 22:00:00,1.01941,1.01956,1.01818,1.01839,0
2022-11-10 23:00:00,1.01842,1.01942,1.01776,1.01922,0
2022-11-11 00:00:00,1.0192,1.0223,1.01893,1.02189,0
2022-11-11 01:00:00,1.02189,1.02346,1.02078,1.02173,0
2022-11-11 02:00:00,1.02173,1.02533,1.0211,1.02445,0
2022-11-11 03:00:00,1.02445,1.02737,1.02261,1.02701,0
2022-11-11 04:00:00,1.02702,1.02715,1.02406,1.02689,0
2022-11-11 05:00:00,1.02692,1.02797,1.02539,1.02554,0
2022-11-11 06:00:00,1.02555,1.02946,1.02544,1.02906,0
2022-11-11 07:00:00,1.02908,1.03137,1.02837,1.03089,0
2022-11-11 08:00:00,1.03092,1.03242,1.03022,1.03116,0
2022-11-11 09:00:00,1.03117,1.03234,1.02657,1.02878,0
2022-11-11 10:00:00,1.02877,1.03268,1.02749,1.03262,0
2022-11-11 11:00:00,1.03262,1.03389,1.03123,1.03328,0
2022-11-11 12:00:00,1.03327,1.0345,1.0329,1.03419,0
2022-11-11 13:00:00,1.03417,1.03593,1.0338,1.03569,0
2022-11-11 14:00:00,1.03568,1.0364,1.03492,1.03622,0
2022-11-11 15:00:00,1.03622,1.03622,1.03481,1.03574,0
2022-11-11 16:00:00,1.03574,1.03594,1.03493,1.03538,0
2022-11-14 00:00:00,1.03123,1.03128,1.02977,1.03002,0
2022-11-14 01:00:00,1.03003,1.03268,1.03002,1.03246,0
2022-11-14 02:00:00,1.0325,1.03285,1.03121,1.03275,0
2022-11-14 03:00:00,1.03274,1.03504,1.03249,1.03444,0
2022-11-14 04:00:00,1.03443,1.03446,1.03081,1.03125,0
2022-11-14 05:00:00,1.03124,1.03178,1.02873,1.02926,0
2022-11-14 06:00:00,1.02926,1.0294,1.02748,1.02838,0
2022-11-14 07:00:00,1.02838,1.03359,1.02713,1.03339,0
2022-11-14 08:00:00,1.03339,1.03356,1.03071,1.03176,0
2022-11-14 09:00:00,1.03179,1.03261,1.02972,1.03133,0
2022-11-14 10:00:00,1.03131,1.03358,1.03125,1.03298,0
2022-11-14 11:00:00,1.033,1.03509,1.03245,1.03354,0
2022-11-14 12:00:00,1.03355,1.03489,1.0332,1.03353,0
2022-11-14 13:00:00,1.03354,1.03547,1.03335,1.03531,0
2022-11-14 14:00:00,1.0353,1.03584,1.03461,1.03533,0
2022-11-14 15:00:00,1.03535,1.03552,1.03282,1.03284,0
2022-11-14 16:00:00,1.03284,1.0333,1.03252,1.03258,0
2022-11-14 17:00:00,1.03259,1.03305,1.03225,1.03225,0
2022-11-14 18:00:00,1.03226,1.03278,1.03151,1.03196,0
2022-11-14 19:00:00,1.03196,1.03251,1.03125,1.03185,0
2022-11-14 20:00:00,1.03185,1.03282,1.03121,1.03193,0
2022-11-14 21:00:00,1.03193,1.03273,1.03153,1.03205,0
2022-11-14 22:00:00,1.03205,1.03236,1.03134,1.03201,0
2022-11-14 23:00:00,1.032,1.0323,1.03162,1.03211,0
2022-11-15 00:00:00,1.03209,1.03348,1.03195,1.03318,0
2022-11-15 01:00:00,1.03318,1.03437,1.03275,1.034,0
2022-11-15 02:00:00,1.03405,1.0418,1.03387,1.04071,0
2022-11-15 03:00:00,1.04069,1.04168,1.03934,1.04072,0
2022-11-15 04:00:00,1.04071,1.04089,1.03883,1.04005,0
2022-11-15 05:00:00,1.04015,1.04371,1.03949,1.04275,0
2022-11-15 06:00:00,1.04278,1.04364,1.0409,1.0411,0
2022-11-15 07:00:00,1.04113,1.0415,1.03974,1.04069,0
2022-11-15 08:00:00,1.0407,1.04808,1.0392,1.04383,0
2022-11-15 09:00:00,1.04388,1.04443,1.03806,1.04002,0
2022-11-15 10:00:00,1.04002,1.04085,1.03607,1.0368,0
2022-11-15 11:00:00,1.03681,1.03896,1.03605,1.03713,0
2022-11-15 12:00:00,1.03714,1.03864,1.03482,1.03846,0
2022-11-15 13:00:00,1.03849,1.03885,1.0293,1.0309,0
2022-11-15 14:00:00,1.03091,1.03657,1.02799,1.03638,0
2022-11-15 15:00:00,1.0364,1.03773,1.03526,1.03534,0
2022-11-15 16:00:00,1.03533,1.03581,1.03431,1.03478,0
2022-11-15 17:00:00,1.03465,1.03517,1.03435,1.0345,0
2022-11-15 18:00:00,1.03449,1.03609,1.03395,1.03572,0
2022-11-15 19:00:00,1.03574,1.03611,1.03356,1.03443,0
2022-11-15 20:00:00,1.03442,1.03499,1.03307,1.03435,0
2022-11-15 21:00:00,1.03435,1.03868,1.03413,1.03769,0
2022-11-15 22:00:00,1.03771,1.03779,1.03523,1.03534,0
2022-11-15 23:00:00,1.03533,1.0356,1.03373,1.0345,0
2022-11-16 00:00:00,1.03453,1.03783,1.03407,1.03734,0
2022-11-16 01:00:00,1.03734,1.03867,1.03658,1.03783,0
2022-11-16 02:00:00,1.03784,1.04142,1.0375,1.04026,0
2022-11-16 03:00:00,1.04026,1.04206,1.03876,1.04058,0
2022-11-16 04:00:00,1.04058,1.04253,1.04041,1.04197,0
2022-11-16 05:00:00,1.04197,1.04384,1.04152,1.04278,0
2022-11-16 06:00:00,1.04281,1.04316,1.04112,1.04165,0
2022-11-16 07:00:00,1.04166,1.0428,1.04089,1.04193,0
2022-11-16 08:00:00,1.04192,1.04227,1.03841,1.03907,0
2022-11-16 09:00:00,1.03908,1.04101,1.03723,1.0388,0
2022-11-16 10:00:00,1.0388,1.04053,1.03726,1.04035,0
2022-11-16 11:00:00,1.04035,1.04124,1.03908,1.03943,0
2022-11-16 12:00:00,1.03942,1.03987,1.03716,1.03837,0
2022-11-16 13:00:00,1.03838,1.0386,1.03545,1.03666,0
2022-11-16 14:00:00,1.03666,1.03925,1.03665,1.03922,0
2022-11-16 15:00:00,1.03922,1.04046,1.03828,1.03974,0
2022-11-16 16:00:00,1.03976,1.0399,1.03891,1.0394,0
2022-11-16 17:00:00,1.03913,1.03966,1.03908,1.03933,0
2022-11-16 18:00:00,1.0394,1.03981,1.03913,1.03932,0
2022-11-16 19:00:00,1.03933,1.03948,1.03854,1.03863,0
2022-11-16 20:00:00,1.03863,1.03909,1.03739,1.03773,0
2022-11-16 21:00:00,1.03772,1.03796,1.03622,1.037,0
2022-11-16 22:00:00,1.03701,1.03738,1.03596,1.03716,0
2022-11-16 23:00:00,1.0372,1.03811,1.03696,1.03708,0
2022-11-17 00:00:00,1.03707,1.03833,1.03683,1.03801,0
2022-11-17 01:00:00,1.038,1.03927,1.03769,1.03877,0
2022-11-17 02:00:00,1.03875,1.03951,1.03699,1.03926,0
2022-11-17 03:00:00,1.03926,1.04065,1.0385,1.03861,0
2022-11-17 04:00:00,1.0386,1.03874,1.03566,1.03636,0
2022-11-17 05:00:00,1.03635,1.037,1.03356,1.0338,0
2022-11-17 06:00:00,1.03379,1.03512,1.03272,1.03464,0
2022-11-17 07:00:00,1.03464,1.03548,1.03211,1.03324,0
2022-11-17 08:00:00,1.03323,1.03533,1.03108,1.03121,0
2022-11-17 09:00:00,1.03121,1.03481,1.03051,1.0335,0
2022-11-17 10:00:00,1.03348,1.03494,1.03207,1.03286,0
2022-11-17 11:00:00,1.03286,1.03427,1.03188,1.03387,0
2022-11-17 12:00:00,1.03388,1.03566,1.03369,1.03499,0
2022-11-17 13:00:00,1.035,1.03694,1.03481,1.03656,0
2022-11-17 14:00:00,1.03655,1.03688,1.03591,1.03636,0
2022-11-17 15:00:00,1.03637,1.03689,1.03576,1.03686,0
2022-11-17 16:00:00,1.03685,1.03694,1.03635,1.03643,0
2022-11-17 17:00:00,1.03643,1.03651,1.03598,1.03642,0
2022-11-17 18:00:00,1.03632,1.03666,1.03602,1.03607,0
2022-11-17 19:00:00,1.03606,1.03738,1.03569,1.03712,0
2022-11-17 20:00:00,1.03712,1.03778,1.03617,1.03675,0
2022-11-17 21:00:00,1.03674,1.03778,1.03647,1.03676,0
2022-11-17 22:00:00,1.03675,1.03908,1.03672,1.03825,0
2022-11-17 23:00:00,1.03824,1.03828,1.0361,1.03648,0
2022-11-18 00:00:00,1.03648,1.03719,1.03618,1.03716,0
2022-11-18 01:00:00,1.03715,1.03768,1.03596,1.03755,0
